city,timestamp,temperature,precipitation,humidity
Lagos,2019-09-08,25.37735,0.06818771,90.317245
Lagos,2019-09-09,25.529572,0.044822693,90.118065
Lagos,2019-09-10,25.854034,0.10919571,89.772385
Lagos,2019-09-11,25.601715,0.4453659,90.92883
Lagos,2019-09-12,25.203033,0.1578331,92.160515
Lagos,2019-09-13,25.477081,0.02670288,90.65956
Lagos,2019-09-14,25.795319,0.0042915344,88.988266
Lagos,2019-09-15,24.893341,0.056266785,90.49036
Lagos,2019-09-16,25.502838,0.062942505,90.90063
Lagos,2019-09-17,25.91629,0.030994415,91.51743
Lagos,2019-09-18,25.252716,0.14066696,90.68328
Lagos,2019-09-19,25.60379,0.8611679,91.46626
Lagos,2019-09-20,25.8461,0.03528595,90.94226
Lagos,2019-09-21,25.843536,0.051021576,90.8969
Lagos,2019-09-22,25.218536,0.00047683716,90.24466
Lagos,2019-09-23,26.048737,0.0019073486,88.31146
Lagos,2019-09-24,26.043854,0.005722046,89.34868
Lagos,2019-09-25,26.098541,0.0,89.92212
Lagos,2019-09-26,26.300812,0.021457672,88.75793
Lagos,2019-09-27,26.227081,0.00047683716,87.91157
Lagos,2019-09-28,25.480621,0.62322617,90.99886
Lagos,2019-09-29,26.434113,0.026226044,89.823616
Lagos,2019-09-30,26.077057,0.0009536743,88.82634
Lagos,2019-10-01,25.131744,0.33283234,92.299904
Lagos,2019-10-02,24.945831,0.20599365,90.71288
Lagos,2019-10-03,25.086945,0.0014305115,90.129105
Lagos,2019-10-04,25.978546,0.03862381,90.703445
Lagos,2019-10-05,24.7482,0.027656555,91.49935
Lagos,2019-10-06,24.997223,0.11110306,92.199455
Lagos,2019-10-07,25.601837,0.017642975,89.83083
Lagos,2019-10-08,25.260773,0.5040169,92.32547
Lagos,2019-10-09,25.35147,0.121593475,91.04718
Lagos,2019-10-10,25.202545,0.17738342,91.75459
Lagos,2019-10-11,25.726349,0.052928925,90.39136
Lagos,2019-10-12,25.189606,1.3566017,90.59937
Lagos,2019-10-13,24.665192,0.00047683716,92.76288
Lagos,2019-10-14,25.97293,0.0,91.93394
Lagos,2019-10-15,26.22525,0.07677078,90.86508
Lagos,2019-10-16,25.975494,0.008583069,88.07248
Lagos,2019-10-17,25.450958,0.22125244,89.107605
Lagos,2019-10-18,25.382477,3.0226707,88.011665
Lagos,2019-10-19,24.918488,1.6732216,91.86945
Lagos,2019-10-20,25.497345,0.4825592,92.53422
Lagos,2019-10-21,24.919586,0.023841858,89.4786
Lagos,2019-10-22,25.94168,0.00047683716,91.04395
Lagos,2019-10-23,25.923615,0.00333786,89.69475
Lagos,2019-10-24,26.552277,0.030040741,91.15681
Lagos,2019-10-25,25.381012,0.052452087,91.62084
Lagos,2019-10-26,25.303375,0.096321106,90.31136
Lagos,2019-10-27,26.233429,0.15830994,88.4278
Lagos,2019-10-28,26.04837,0.029563904,89.83993
Lagos,2019-10-29,24.946808,0.07534027,90.14695
Lagos,2019-10-30,25.709625,0.09059906,91.20389
Lagos,2019-10-31,26.242706,0.00047683716,85.53143
Lagos,2020-08-01,24.635773,0.2579689,88.514305
Lagos,2020-08-02,24.484772,0.002861023,91.05629
Lagos,2020-08-03,24.222198,0.0,92.29223
Lagos,2020-08-04,24.13565,0.0,89.00824
Lagos,2020-08-05,23.763336,0.0,89.55554
Lagos,2020-08-06,23.535675,0.0,86.793945
Lagos,2020-08-07,23.960114,0.0,88.21417
Lagos,2020-08-08,23.28482,0.0,89.342026
Lagos,2020-08-09,23.78653,0.0,92.280106
Lagos,2020-08-10,24.031403,0.0009536743,90.91395
Lagos,2020-08-11,23.94925,0.010967255,91.49826
Lagos,2020-08-12,23.809357,0.0,93.76029
Lagos,2020-08-13,23.921173,0.0,94.71219
Lagos,2020-08-14,24.024445,0.00047683716,92.25948
Lagos,2020-08-15,24.615753,0.13875961,88.96534
Lagos,2020-08-16,24.219635,0.017166138,94.75186
Lagos,2020-08-17,24.303131,0.0,93.68366
Lagos,2020-08-18,24.187775,0.016212463,92.54023
Lagos,2020-08-19,24.590729,0.0038146973,93.28718
Lagos,2020-08-20,24.71109,0.0019073486,92.9795
Lagos,2020-08-21,24.891022,0.011444092,89.74756
Lagos,2020-08-22,24.527008,0.0104904175,91.92776
Lagos,2020-08-23,24.295563,0.020503998,93.42429
Lagos,2020-08-24,24.375153,0.0009536743,92.21475
Lagos,2020-08-25,24.297272,0.0,91.48544
Lagos,2020-08-26,24.124298,0.00047683716,90.63423
Lagos,2020-08-27,24.384308,0.0,92.27519
Lagos,2020-08-28,24.705719,0.0047683716,89.603905
Lagos,2020-08-29,25.055328,0.33140182,88.51694
Lagos,2020-08-30,24.877228,0.017166138,90.70357
Lagos,2020-08-31,25.219269,0.042915344,88.547424
Lagos,2020-09-01,25.071564,0.03385544,89.30071
Lagos,2020-09-02,24.81607,0.037670135,89.68802
Lagos,2020-09-03,25.008453,0.056266785,91.21347
Lagos,2020-09-04,24.713043,0.012874603,90.79253
Lagos,2020-09-05,25.22232,0.015735626,90.28178
Lagos,2020-09-06,25.409943,0.09346008,89.14799
Lagos,2020-09-07,25.093536,0.0,91.500626
Lagos,2020-09-08,25.396393,0.009059906,87.56125
Lagos,2020-09-09,25.797638,0.12588501,86.40543
Lagos,2020-09-10,24.819489,0.23269653,89.21329
Lagos,2020-09-11,25.205109,0.020980835,90.17668
Lagos,2020-09-12,25.513824,0.0,89.398834
Lagos,2020-09-13,24.132843,0.0371933,90.06542
Lagos,2020-09-14,25.428131,0.09727478,90.48639
Lagos,2020-09-15,25.426056,0.020980835,90.29114
Lagos,2020-09-16,24.3284,0.008583069,90.972
Lagos,2020-09-17,24.283356,0.39434433,92.77498
Lagos,2020-09-18,25.023224,0.021457672,90.492
Lagos,2020-09-19,25.502838,0.015258789,90.154854
Lagos,2020-09-20,25.75064,0.15497208,87.97922
Lagos,2020-09-21,25.26004,0.29611588,89.37216
Lagos,2020-09-22,25.469757,0.020980835,90.00269
Lagos,2020-09-23,25.223907,0.06723404,90.93223
Lagos,2020-09-24,25.329742,0.030040741,89.94526
Lagos,2020-09-25,25.124176,0.0009536743,89.7751
Lagos,2020-09-26,25.566193,0.0014305115,91.742256
Lagos,2020-09-27,24.417877,0.114917755,90.992714
Lagos,2020-09-28,25.288483,0.024795532,90.718704
Lagos,2020-09-29,25.353668,0.010967255,89.812546
Lagos,2020-09-30,25.199738,0.95415115,89.35997
Lagos,2020-10-01,24.77713,0.23412704,91.647514
Lagos,2020-10-02,25.363434,0.008583069,89.23391
Lagos,2020-10-03,25.893463,0.0,86.61196
Lagos,2020-10-04,26.301056,0.008106232,87.70807
Lagos,2020-10-05,25.63211,0.0009536743,87.55157
Lagos,2020-10-06,25.845612,0.0042915344,91.493004
Lagos,2020-10-07,24.917145,0.65898895,91.15392
Lagos,2020-10-08,25.683868,0.0910759,91.03249
Lagos,2020-10-09,24.773102,0.9031296,91.785736
Lagos,2020-10-10,25.098541,0.062942505,90.423325
Lagos,2020-10-11,25.361603,0.022888184,91.246796
Lagos,2020-10-12,25.454132,0.058174133,90.15766
Lagos,2020-10-13,25.474884,0.0,89.135704
Lagos,2020-10-14,25.855133,0.0333786,90.07041
Lagos,2020-10-15,25.618439,0.06771088,90.43818
Lagos,2020-10-16,26.08841,0.032901764,90.486565
Lagos,2020-10-17,25.409454,0.31995773,89.42536
Lagos,2020-10-18,26.12918,0.0,89.22656
Lagos,2020-10-19,26.340729,0.0,88.49942
Lagos,2020-10-20,25.47049,0.0052452087,89.381065
Lagos,2020-10-21,26.126984,0.008583069,88.3371
Lagos,2020-10-22,26.430328,0.0,88.77483
Lagos,2020-10-23,26.95523,0.0023841858,89.5392
Lagos,2020-10-24,26.932892,0.0,90.51427
Lagos,2020-10-25,26.922272,0.015735626,88.83371
Lagos,2020-10-26,25.90445,0.0,90.226685
Lagos,2020-10-27,25.956207,0.00047683716,91.739944
Lagos,2020-10-28,26.495758,0.0,91.837746
Lagos,2020-10-29,26.65738,0.0,90.75303
Lagos,2020-10-30,26.28714,0.0,89.39864
Lagos,2020-10-31,26.749908,0.0,91.306595
Lagos,2021-08-01,25.439606,0.029563904,90.01406
Lagos,2021-08-02,25.755768,0.0,90.563675
Lagos,2021-08-03,25.37613,0.0047683716,89.60185
Lagos,2021-08-04,25.563995,0.13303757,90.02635
Lagos,2021-08-05,24.822418,0.60367584,93.737495
Lagos,2021-08-06,25.74881,0.042915344,90.94452
Lagos,2021-08-07,25.316803,0.0,90.06837
Lagos,2021-08-08,25.218903,0.009059906,90.44665
Lagos,2021-08-09,25.215729,0.076293945,91.067085
Lagos,2021-08-10,25.003937,0.07581711,93.55534
Lagos,2021-08-11,25.523468,0.022888184,89.17227
Lagos,2021-08-12,25.043,0.21839142,92.50011
Lagos,2021-08-13,25.283478,0.08916855,89.092476
Lagos,2021-08-14,25.590607,0.08678436,86.88906
Lagos,2021-08-15,25.273224,0.041007996,87.64271
Lagos,2021-08-16,25.37027,0.0009536743,86.92846
Lagos,2021-08-17,25.374664,0.002861023,87.88687
Lagos,2021-08-18,25.576447,0.011920929,87.50536
Lagos,2021-08-19,25.464508,0.4234314,88.516464
Lagos,2021-08-20,24.626007,1.1310577,91.292564
Lagos,2021-08-21,25.13858,1.0299683,88.93443
Lagos,2021-08-22,24.823761,0.31805038,90.59971
Lagos,2021-08-23,25.413605,0.00047683716,88.44094
Lagos,2021-08-24,25.228058,0.30517578,89.04875
Lagos,2021-08-25,25.121368,1.7166138,92.70212
Lagos,2021-08-26,25.686432,0.009536743,89.07963
Lagos,2021-08-27,25.93106,0.0,86.376335
Lagos,2021-08-28,25.07071,0.024318695,91.005066
Lagos,2021-08-29,25.625153,0.049591064,90.138794
Lagos,2021-08-30,25.152618,1.124382,92.22526
Lagos,2021-08-31,25.477692,0.0038146973,90.86864
Lagos,2021-09-01,25.868683,0.0,90.95771
Lagos,2021-09-02,23.882843,5.4426193,94.3281
Lagos,2021-09-03,24.950958,0.19264221,93.85899
Lagos,2021-09-04,24.544342,0.07724762,92.909256
Lagos,2021-09-05,25.073517,0.04196167,90.96008
Lagos,2021-09-06,25.412384,0.16641617,91.38731
Lagos,2021-09-07,25.652252,0.088214874,89.77327
Lagos,2021-09-08,25.542023,0.0,92.873535
Lagos,2021-09-09,25.578766,0.039100647,91.8542
Lagos,2021-09-10,25.849762,0.005722046,92.51973
Lagos,2021-09-11,25.299225,0.7991791,91.817986
Lagos,2021-09-12,25.995026,0.0,88.67279
Lagos,2021-09-13,26.059479,0.0,88.75665
Lagos,2021-09-14,25.357697,0.7991791,87.77371
Lagos,2021-09-15,25.88028,0.14257431,87.23451
Lagos,2021-09-16,25.23819,0.010967255,91.103004
Lagos,2021-09-17,26.104523,0.0,89.99785
Lagos,2021-09-18,26.050568,0.008583069,89.72485
Lagos,2021-09-19,25.656403,0.02002716,90.32523
Lagos,2021-09-20,26.31192,0.0,87.027855
Lagos,2021-09-21,26.051544,0.0,88.942085
Lagos,2021-09-22,25.57901,0.2708435,89.361496
Lagos,2021-09-23,25.271149,0.031471252,90.16417
Lagos,2021-09-24,26.194366,0.0019073486,89.454315
Lagos,2021-09-25,26.067291,0.0019073486,89.59069
Lagos,2021-09-26,24.474152,0.13494492,92.25886
Lagos,2021-09-27,26.13443,0.15735626,88.54983
Lagos,2021-09-28,25.579132,0.03194809,89.78762
Lagos,2021-09-29,26.529694,0.012874603,87.98455
Lagos,2021-09-30,25.686188,1.0070801,89.98601
Lagos,2021-10-01,25.338654,1.6674995,91.260735
Lagos,2021-10-02,26.317535,0.002861023,88.31715
Lagos,2021-10-03,26.64566,0.00667572,88.35225
Lagos,2021-10-04,26.828156,0.0,85.44173
Lagos,2021-10-05,26.671173,0.0,88.76152
Lagos,2021-10-06,26.145538,0.25844574,88.218704
Lagos,2021-10-07,25.722443,0.26512146,90.54183
Lagos,2021-10-08,26.566803,0.0,87.661804
Lagos,2021-10-09,27.026031,0.0038146973,89.14989
Lagos,2021-10-10,26.413116,0.011444092,89.14731
Lagos,2021-10-11,25.599396,0.21982193,92.3904
Lagos,2021-10-12,26.332916,0.0,89.80834
Lagos,2021-10-13,27.35196,0.0,89.30455
Lagos,2021-10-14,26.875763,0.0,86.54799
Lagos,2021-10-15,27.015533,0.014305115,87.71264
Lagos,2021-10-16,26.782745,0.0,86.8812
Lagos,2021-10-17,26.345123,0.012397766,89.41613
Lagos,2021-10-18,25.774933,0.5078316,93.76432
Lagos,2021-10-19,26.21939,0.0047683716,88.405594
Lagos,2021-10-20,26.397125,0.0019073486,88.12642
Lagos,2021-10-21,26.312286,0.29468536,89.433876
Lagos,2021-10-22,26.893585,0.00333786,86.27141
Lagos,2021-10-23,25.435333,0.51927567,85.18692
Lagos,2021-10-24,25.716705,0.099658966,89.22497
Lagos,2021-10-25,26.72818,0.0,88.52674
Lagos,2021-10-26,26.847565,0.0071525574,89.815025
Lagos,2021-10-27,26.816803,0.12636185,86.34469
Lagos,2021-10-28,26.078278,0.24557114,91.015976
Lagos,2021-10-29,26.510895,0.0,88.080696
Lagos,2021-10-30,27.103668,0.0,88.471275
Lagos,2021-10-31,27.565338,0.0,87.57361
Lagos,2022-08-01,24.722198,0.10538101,86.70884
Lagos,2022-08-02,23.859406,0.0076293945,87.37324
Lagos,2022-08-03,23.915436,0.0,86.919304
Lagos,2022-08-04,24.07022,0.02002716,88.5022
Lagos,2022-08-05,23.942291,0.0,88.66829
Lagos,2022-08-06,23.731964,0.0,92.500694
Lagos,2022-08-07,24.557892,0.0,88.64435
Lagos,2022-08-08,24.57315,0.0,87.602036
Lagos,2022-08-09,24.314972,0.0,89.06874
Lagos,2022-08-10,24.418488,0.0009536743,89.71237
Lagos,2022-08-11,24.512115,0.11396408,91.80014
Lagos,2022-08-12,24.486115,0.01001358,90.00366
Lagos,2022-08-13,24.845123,0.012397766,90.26409
Lagos,2022-08-14,25.090363,0.18167496,86.83038
Lagos,2022-08-15,24.635529,2.708912,90.26325
Lagos,2022-08-16,24.18515,0.16021729,91.52345
Lagos,2022-08-17,24.530914,0.0009536743,89.6073
Lagos,2022-08-18,24.137482,0.0,91.127975
Lagos,2022-08-19,24.480988,0.00047683716,91.47055
Lagos,2022-08-20,24.124237,0.17881393,92.615776
Lagos,2022-08-21,24.214142,0.00047683716,91.092834
Lagos,2022-08-22,24.474396,0.00047683716,91.73454
Lagos,2022-08-23,24.338776,1.4004707,93.94346
Lagos,2022-08-24,24.56778,0.02861023,90.413994
Lagos,2022-08-25,24.407013,0.0,90.475685
Lagos,2022-08-26,24.927765,0.0,88.76077
Lagos,2022-08-27,24.297394,0.40340424,90.79746
Lagos,2022-08-28,24.394073,0.29611588,89.819214
Lagos,2022-08-29,24.23648,0.0019073486,91.20053
Lagos,2022-08-30,24.870636,0.0009536743,88.99153
Lagos,2022-08-31,24.85904,0.620842,90.7361
Lagos,2022-09-01,24.54544,0.030517578,92.48694
Lagos,2022-09-02,24.62857,0.01335144,90.32445
Lagos,2022-09-03,25.223663,0.00047683716,89.19084
Lagos,2022-09-04,25.266632,0.18262863,89.12134
Lagos,2022-09-05,24.646759,0.3671646,90.68959
Lagos,2022-09-06,24.79422,0.046253204,91.27132
Lagos,2022-09-07,24.84317,0.0104904175,89.45595
Lagos,2022-09-08,25.561798,0.008583069,88.11488
Lagos,2022-09-09,25.032745,0.086307526,90.90755
Lagos,2022-09-10,24.93045,0.014305115,88.96344
Lagos,2022-09-11,25.416168,0.0,90.09604
Lagos,2022-09-12,25.088165,0.15068054,87.46716
Lagos,2022-09-13,24.858429,0.3991127,90.06154
Lagos,2022-09-14,25.15445,0.006198883,89.70929
Lagos,2022-09-15,25.296906,0.0,89.69515
Lagos,2022-09-16,25.04129,0.049591064,90.49858
Lagos,2022-09-17,25.354523,0.018119812,90.03138
Lagos,2022-09-18,25.13211,0.0104904175,90.22625
Lagos,2022-09-19,25.479767,0.13971329,87.75045
Lagos,2022-09-20,25.05655,0.22029877,92.24111
Lagos,2022-09-21,25.06668,0.02670288,89.20491
Lagos,2022-09-22,24.712433,0.13399124,90.70711
Lagos,2022-09-23,25.521149,0.00047683716,88.25225
Lagos,2022-09-24,25.511261,0.018119812,89.71341
Lagos,2022-09-25,25.58487,0.008583069,89.59909
Lagos,2022-09-26,25.27591,0.13160706,89.469475
Lagos,2022-09-27,24.021515,0.35095215,90.13794
Lagos,2022-09-28,25.37735,0.020503998,87.940575
Lagos,2022-09-29,24.871368,0.062942505,89.56083
Lagos,2022-09-30,25.361725,0.07104874,87.79801
Lagos,2022-10-01,24.792755,0.2169609,90.274376
Lagos,2022-10-02,25.90799,0.025749207,87.334816
Lagos,2022-10-03,25.148956,0.0,91.13872
Lagos,2022-10-04,25.823883,0.0,90.32968
Lagos,2022-10-05,25.65384,0.0009536743,91.12656
Lagos,2022-10-06,25.969147,0.0,88.587875
Lagos,2022-10-07,26.072296,0.078201294,88.25586
Lagos,2022-10-08,25.562286,0.010967255,90.2865
Lagos,2022-10-09,25.903107,0.00047683716,88.48797
Lagos,2022-10-10,25.175323,0.06198883,89.69104
Lagos,2022-10-11,25.595245,0.0038146973,90.00055
Lagos,2022-10-12,25.761383,0.0,89.290306
Lagos,2022-10-13,26.38089,0.0038146973,88.088
Lagos,2022-10-14,25.847076,0.06437302,90.67235
Lagos,2022-10-15,25.038605,2.4499893,90.67277
Lagos,2022-10-16,26.01175,0.0019073486,89.38219
Lagos,2022-10-17,25.895538,0.0,91.51948
Lagos,2022-10-18,26.709381,0.0,88.54715
Lagos,2022-10-19,26.21231,0.0,87.96374
Lagos,2022-10-20,26.266266,0.008583069,88.19467
Lagos,2022-10-21,26.240265,0.0,88.03314
Lagos,2022-10-22,25.720245,0.038146973,89.211174
Lagos,2022-10-23,26.736847,0.0,87.32352
Lagos,2022-10-24,26.24356,0.009059906,88.8033
Lagos,2022-10-25,26.500275,0.0,91.520805
Lagos,2022-10-26,26.32608,0.00047683716,87.642555
Lagos,2022-10-27,27.181671,0.0,87.91042
Lagos,2022-10-28,27.027374,0.0,89.46401
Lagos,2022-10-29,26.85257,0.0,88.34564
Lagos,2022-10-30,26.901276,0.0,88.70348
Lagos,2022-10-31,26.703278,0.0,90.18516
Lagos,2023-08-01,25.600983,0.16307831,91.05409
Lagos,2023-08-02,25.068024,0.20122528,90.724144
Lagos,2023-08-03,25.475983,0.02002716,87.37042
Lagos,2023-08-04,25.690216,0.011444092,86.92618
Lagos,2023-08-05,25.71402,0.015258789,89.248985
Lagos,2023-08-06,25.41092,0.011920929,90.77624
Lagos,2023-08-07,25.399689,0.062942505,89.59671
Lagos,2023-08-08,25.220612,0.15449524,91.41013
Lagos,2023-08-09,25.688019,0.15115738,87.88461
Lagos,2023-08-10,25.547882,0.17023087,88.57349
Lagos,2023-08-11,25.528717,0.0009536743,88.645546
Lagos,2023-08-12,25.420929,0.0,90.29676
Lagos,2023-08-13,25.5419,0.3566742,89.29859
Lagos,2023-08-14,25.57071,0.30326843,90.297356
Lagos,2023-08-15,25.366364,0.008583069,90.78157
Lagos,2023-08-16,25.288239,0.011444092,92.685585
Lagos,2023-08-17,25.081207,0.0,92.95428
Lagos,2023-08-18,26.001251,0.036239624,90.02363
Lagos,2023-08-19,24.825104,0.30708313,90.849594
Lagos,2023-08-20,24.61026,0.00047683716,91.719444
Lagos,2023-08-21,25.405792,0.08106232,91.97924
Lagos,2023-08-22,26.021393,0.0019073486,89.81955
Lagos,2023-08-23,26.10733,0.06914139,90.488205
Lagos,2023-08-24,26.180328,0.101566315,87.64898
Lagos,2023-08-25,25.809357,0.062942505,91.784386
Lagos,2023-08-26,25.904816,0.031471252,90.64973
Lagos,2023-08-27,25.831818,0.030517578,91.29041
Lagos,2023-08-28,25.249908,1.0852814,89.366135
Lagos,2023-08-29,25.68637,0.011444092,90.33526
Lagos,2023-08-30,26.056671,0.031471252,90.210075
Lagos,2023-08-31,25.205475,0.076293945,92.14342
Lagos,2023-09-01,25.973297,0.03671646,90.790634
Lagos,2023-09-02,25.977814,0.028133392,90.09603
Lagos,2023-09-03,25.273712,0.48732758,88.246
Lagos,2023-09-04,25.417755,0.1616478,88.345276
Lagos,2023-09-05,25.603424,0.017166138,89.52488
Lagos,2023-09-06,25.131378,0.05674362,91.40018
Lagos,2023-09-07,25.932281,0.00047683716,89.06368
Lagos,2023-09-08,26.137848,0.0019073486,89.168846
Lagos,2023-09-09,24.922272,0.9384155,89.62747
Lagos,2023-09-10,25.552277,0.04339218,91.805214
Lagos,2023-09-11,26.477814,0.0,90.658134
Lagos,2023-09-12,26.257843,0.012874603,90.24966
Lagos,2023-09-13,25.18863,0.042438507,90.36011
Lagos,2023-09-14,25.283722,0.9150505,92.647675
Lagos,2023-09-15,26.45877,0.0042915344,87.83839
Lagos,2023-09-16,25.660675,0.16117096,90.334145
Lagos,2023-09-17,25.226105,0.7543564,91.86213
Lagos,2023-09-18,25.986725,0.0019073486,87.61678
Lagos,2023-09-19,25.300323,0.16212463,91.299484
Lagos,2023-09-20,26.175323,0.0023841858,88.87581
Lagos,2023-09-21,26.532501,0.0047683716,88.48775
Lagos,2023-09-22,26.430817,0.1449585,90.85288
Lagos,2023-09-23,24.907745,0.022411346,91.13184
Lagos,2023-09-24,25.409698,1.8424988,88.63224
Lagos,2023-09-25,25.608795,0.25749207,90.365944
Lagos,2023-09-26,25.72403,0.00047683716,90.08112
Lagos,2023-09-27,26.136993,0.0,91.20525
Lagos,2023-09-28,26.656769,0.002861023,89.94036
Lagos,2023-09-29,27.002838,0.00333786,89.89687
Lagos,2023-09-30,25.72403,0.028133392,90.207954
Lagos,2023-10-01,26.761139,0.0076293945,89.6915
Lagos,2023-10-02,26.404327,0.09727478,90.315254
Lagos,2023-10-03,26.911163,0.02861023,87.60259
Lagos,2023-10-04,27.003815,0.06771088,87.34212
Lagos,2023-10-05,26.857574,0.00047683716,89.83371
Lagos,2023-10-06,26.447418,0.02670288,90.3515
Lagos,2023-10-07,26.908966,0.0,88.24489
Lagos,2023-10-08,26.491608,0.06818771,89.50882
Lagos,2023-10-09,26.590118,0.066280365,89.433136
Lagos,2023-10-10,27.082428,0.056266785,88.59987
Lagos,2023-10-11,26.830353,0.1707077,86.41416
Lagos,2023-10-12,26.011993,0.702858,90.273544
Lagos,2023-10-13,25.268341,0.120162964,90.44708
Lagos,2023-10-14,27.055206,0.008106232,87.763374
Lagos,2023-10-15,27.305817,0.016212463,86.64238
Lagos,2023-10-16,26.776764,0.0,84.87868
Lagos,2023-10-17,25.90445,0.44441223,91.654144
Lagos,2023-10-18,25.91214,0.0,87.64399
Lagos,2023-10-19,26.892487,0.0,85.62438
Lagos,2023-10-20,26.937042,0.00667572,86.95768
Lagos,2023-10-21,26.828033,0.0009536743,88.207245
Lagos,2023-10-22,27.423859,0.0,87.822815
Lagos,2023-10-23,27.280182,0.0,88.09727
Lagos,2023-10-24,26.737335,0.5273819,88.71414
Lagos,2023-10-25,27.677032,0.0,86.25114
Lagos,2023-10-26,26.821686,0.0,88.6002
Lagos,2023-10-27,26.77127,0.00047683716,90.13099
Lagos,2023-10-28,27.393951,0.0019073486,87.11369
Lagos,2023-10-29,26.924591,0.0,88.27317
Lagos,2023-10-30,28.113312,0.0,86.15096
Lagos,2023-10-31,27.012482,0.002861023,87.479515
Rivers,2014-08-01,23.920319,0.020503998,92.768295
Rivers,2014-08-02,23.34903,0.00047683716,95.33208
Rivers,2014-08-03,24.21939,0.03862381,91.80353
Rivers,2014-08-04,24.2919,0.0019073486,94.6104
Rivers,2014-08-05,23.706085,0.04529953,94.44456
Rivers,2014-08-06,23.103546,0.02002716,94.12977
Rivers,2014-08-07,23.850494,0.060081482,92.12008
Rivers,2014-08-08,23.90445,0.035762787,92.61751
Rivers,2014-08-09,23.756134,0.016212463,95.229126
Rivers,2014-08-10,23.850494,0.00047683716,93.9489
Rivers,2014-08-11,24.20816,0.041007996,89.690315
Rivers,2014-08-12,24.570343,0.09202957,86.90043
Rivers,2014-08-13,24.338654,0.008106232,89.278564
Rivers,2014-08-14,24.09195,0.0,88.04963
Rivers,2014-08-15,23.985748,0.0,88.53044
Rivers,2014-08-16,24.896759,0.00047683716,87.20917
Rivers,2014-08-17,23.532867,0.0009536743,94.62254
Rivers,2014-08-18,24.913727,0.011920929,89.262794
Rivers,2014-08-19,23.378693,0.18548965,93.220406
Rivers,2014-08-20,23.486237,0.084877014,93.6494
Rivers,2014-08-21,23.339874,0.0,95.68334
Rivers,2014-08-22,22.792633,0.13256073,95.691864
Rivers,2014-08-23,23.194489,0.0,96.91191
Rivers,2014-08-24,23.496857,0.0,96.75305
Rivers,2014-08-25,24.848907,0.017166138,93.1497
Rivers,2014-08-26,23.463898,1.4052391,94.53427
Rivers,2014-08-27,23.72232,0.0009536743,95.24515
Rivers,2014-08-28,24.499542,0.0009536743,90.079895
Rivers,2014-08-29,24.27884,0.02336502,93.18607
Rivers,2014-08-30,23.72879,0.14734268,91.70856
Rivers,2014-08-31,24.089386,0.018119812,93.543335
Rivers,2014-09-01,23.694977,0.11205673,94.56258
Rivers,2014-09-02,23.558258,0.074863434,91.33481
Rivers,2014-09-03,23.647614,0.0,94.41173
Rivers,2014-09-04,23.891022,0.010967255,93.57744
Rivers,2014-09-05,23.562286,0.04196167,94.181564
Rivers,2014-09-06,23.791779,0.009536743,96.03712
Rivers,2014-09-07,24.08377,0.06771088,93.16349
Rivers,2014-09-08,23.50821,0.03385544,94.38667
Rivers,2014-09-09,23.331818,0.009536743,95.15644
Rivers,2014-09-10,23.563019,0.002861023,95.25005
Rivers,2014-09-11,23.179718,0.0014305115,97.28415
Rivers,2014-09-12,23.528717,0.0,96.89287
Rivers,2014-09-13,23.970367,0.081539154,95.48601
Rivers,2014-09-14,24.118073,0.0019073486,95.14841
Rivers,2014-09-15,24.016144,0.32949448,95.26228
Rivers,2014-09-16,24.380524,0.10633469,93.3868
Rivers,2014-09-17,23.549103,0.025749207,95.77611
Rivers,2014-09-18,24.27652,0.009536743,94.492805
Rivers,2014-09-19,24.11612,0.088214874,93.56328
Rivers,2014-09-20,23.693634,0.25177002,93.01024
Rivers,2014-09-21,24.146515,0.016212463,92.71046
Rivers,2014-09-22,23.85147,0.13256073,94.17563
Rivers,2014-09-23,24.328644,0.0047683716,94.03234
Rivers,2014-09-24,23.932892,0.023841858,95.065216
Rivers,2014-09-25,23.434845,0.12683868,96.63113
Rivers,2014-09-26,24.028961,0.006198883,95.63935
Rivers,2014-09-27,23.568756,0.14162064,97.673164
Rivers,2014-09-28,23.654083,0.0019073486,97.42234
Rivers,2014-09-29,23.063995,0.04196167,97.72642
Rivers,2014-09-30,23.175201,0.0009536743,97.73881
Rivers,2014-10-01,23.09488,0.0009536743,96.363235
Rivers,2014-10-02,24.345367,0.38337708,95.00664
Rivers,2014-10-03,23.087067,0.00047683716,97.2448
Rivers,2014-10-04,23.720245,0.0,95.72428
Rivers,2014-10-05,23.932404,0.0,97.42668
Rivers,2014-10-06,24.720245,0.051021576,94.33736
Rivers,2014-10-07,24.154205,0.21982193,93.54955
Rivers,2014-10-08,23.720001,0.002861023,97.68768
Rivers,2014-10-09,24.289337,0.00047683716,96.207634
Rivers,2014-10-10,24.473053,0.034332275,96.46371
Rivers,2014-10-11,24.217926,0.044345856,93.47052
Rivers,2014-10-12,24.269684,1.1701584,95.716866
Rivers,2014-10-13,23.670197,0.00667572,98.823494
Rivers,2014-10-14,25.267365,0.012397766,90.91274
Rivers,2014-10-15,24.041046,0.0,97.22708
Rivers,2014-10-16,23.922516,0.0,97.6345
Rivers,2014-10-17,25.166046,0.45776367,92.102615
Rivers,2014-10-18,23.802277,0.9069443,95.62948
Rivers,2014-10-19,23.77127,0.16450882,94.38688
Rivers,2014-10-20,23.80716,0.102996826,96.27725
