date,country,location,severity,id,timestamp,temperature,humidity,precipitation,flood_risk,area_building_site,area_abutters,area_allotments,area_aquaculture,area_brownfield,area_cemetery,area_churchyard,area_commercial,area_construction,area_education,area_farmland,area_farmyard,area_flowerbed,area_forest,area_garages,area_grass,area_greenfield,area_greenhouse_horticulture,area_harbour,area_industrial,area_landfill,area_meadow,area_military,area_orchard,area_plant_nursery,area_quarry,area_railway,area_recreation_ground,area_religious,area_residential,area_retail,area_salt_pond,area_village_green,area_vineyard,area_yes,images_2025-06-02,avg_precipitation_7d,avg_temperature_7d,avg_humidity_7d,avg_precipitation_30d
2015-10-20,Nigeria,rivers,High,1093.0,2015-10-20,0.2275956919690651,0.809752433966147,0.0101629577508755,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2020-10-13,Nigeria,lagos,Medium,626.0,2020-10-13,0.5824015713478987,0.4946828533988894,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2022-11-08,Nigeria,rivers,High,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2019-01-20,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2020-10-29,Nigeria,lagos,Medium,642.0,2020-10-29,0.8491877827069159,0.5822583090568454,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2020-08-16,Nigeria,rivers,Medium,1488.0,2020-08-16,0.4155329436398967,0.6347973229079802,0.0021902926408981,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2018-10-28,Nigeria,lagos,Medium,457.0,2018-10-28,1.0,0.372217048051203,0.0015770107234948,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2019-05-09,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2016-09-14,Nigeria,lagos,Medium,229.0,2016-09-14,0.5026163186175898,0.5813770454520846,0.0609777465052534,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2018-07-04,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2021-09-10,Nigeria,lagos,Medium,685.0,2021-09-10,0.6669788395516347,0.6779221130833131,0.0010513404823298,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2017-10-03,Nigeria,benue,Medium,2180.0,2017-10-03,0.7303498599959886,0.2994094586252833,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447512.725629956,0.0,0.0,0.0,0.0,0.0,66288590.78975105,0.0,0.0,0.0,0.0,0.0,876430.0445850142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312039792.5738999,0.0,0.0,0.0,0.0,0.0,0.0,0.16059799817601486,24.934162085545424,88.98581560283688,0.1549331811870189
2018-05-05,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2015-05-19,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2018-06-21,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2014-09-04,Nigeria,rivers,Medium,955.0,2014-09-04,0.225062060435798,0.7351953129230333,0.0020150692884214,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2020-10-13,Nigeria,bayelsa,High,3386.0,2020-10-13,0.3272653271735022,0.8324429547645096,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796375.2915475649,2450084.7733665407,0.0,1227220.6616242568,86066.53535035341,5952.217431434638,5560263572.125234,0.0,1577821.295059032,0.0,0.0,256.83201525299484,6104369.165029451,0.0,1162569.6044260787,538070.2993804974,10007661.743422879,0.0,0.0,0.0,0.0,0.0,185772990.4665682,192794.8831266831,0.0,0.0,0.0,0.0,0.0,0.09804996646234887,24.357078431644716,93.19858156028369,0.09772248245240675
2020-06-11,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2015-02-23,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2019-02-24,Nigeria,lagos,High,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2022-09-06,Nigeria,rivers,Medium,1693.0,2022-09-06,0.4292756949832519,0.7191398000844718,0.0122656383480652,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2017-04-02,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2019-04-04,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2019-08-12,Nigeria,lagos,Medium,472.0,2019-08-12,0.4032774317504417,0.4774770140460695,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2019-01-29,Nigeria,lagos,High,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2019-02-22,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2020-06-14,Nigeria,lagos,High,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2023-01-24,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2017-06-13,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2016-12-04,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2020-06-06,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2017-07-05,Nigeria,lagos,High,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2018-05-22,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2021-03-01,Nigeria,bayelsa,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796375.2915475649,2450084.7733665407,0.0,1227220.6616242568,86066.53535035341,5952.217431434638,5560263572.125234,0.0,1577821.295059032,0.0,0.0,256.83201525299484,6104369.165029451,0.0,1162569.6044260787,538070.2993804974,10007661.743422879,0.0,0.0,0.0,0.0,0.0,185772990.4665682,192794.8831266831,0.0,0.0,0.0,0.0,0.0,0.09804996646234887,24.357078431644716,93.19858156028369,0.09772248245240675
2017-07-08,Nigeria,rivers,High,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2022-09-22,Nigeria,benue,High,2629.0,2022-09-22,0.7430735184065069,0.4822103878101345,0.0310145429425864,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447512.725629956,0.0,0.0,0.0,0.0,0.0,66288590.78975105,0.0,0.0,0.0,0.0,0.0,876430.0445850142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312039792.5738999,0.0,0.0,0.0,0.0,0.0,0.0,0.16059799817601486,24.934162085545424,88.98581560283688,0.1549331811870189
2016-11-28,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2015-08-06,Nigeria,benue,Medium,1938.0,2015-08-06,0.601597383613699,0.2919432742394869,0.003241633123228,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447512.725629956,0.0,0.0,0.0,0.0,0.0,66288590.78975105,0.0,0.0,0.0,0.0,0.0,876430.0445850142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312039792.5738999,0.0,0.0,0.0,0.0,0.0,0.0,0.16059799817601486,24.934162085545424,88.98581560283688,0.1549331811870189
2016-03-08,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2018-05-29,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2017-11-21,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2016-11-28,Nigeria,rivers,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401068.096641954,0.0,0.0,0.0,0.0,0.0,8628840093.912819,0.0,0.0,0.0,0.0,0.0,137251923.65312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751959447.27503,0.0,0.0,0.0,0.0,0.0,0.0,0.12299615941075885,24.429349607632556,93.9290780141844,0.12125009757368492
2021-06-26,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
2021-02-02,Nigeria,lagos,Medium,0.0,0,0.4752616713439961,0.0,0.0,1,4192.712014352211,2554.8813138042633,3332.2890717341274,134158.47564438873,9644583.53180066,1229249.1271896383,2217.5646479465636,9645511.490416056,22109931.97150279,631.6500492783746,228296768.60751733,418618.3042611956,0.0,654946910.9435024,1422227.3750160043,2380296.2986232075,34659805.23060212,37951.14919075789,0.0,151293173.93540052,2398250.217499606,7708301.66694895,40680626.9419287,5623263.305645556,15888.579143418512,274274.89682300104,1514984.612310169,332071.1151970523,1660895.8339373483,1483988431.9156117,20497545.83680016,71896.74657708849,104986.10445352641,1262501.2505799918,3322.163574109343,1.0,0.12075272203326308,25.411227456703816,89.34042553191489,0.12035673796386094
